78	16	0	0	78	17	0	0	76	15	0	0	123	16	0	0	136	32	0	0	13	1	0	0	23	3	0	0	0	0	0	0	100	6	0	1	133	8	0	1	104	9	1	11	136	3	0	1	136	22	0	3	22	0	0	3	40	2	0	0	0	0	0	0	96	0	0	13	131	2	0	12	102	1	0	15	136	2	0	14	136	3	0	1	20	1	0	39	37	0	0	0	0	0	0	3	66	0	0	18	78	0	0	28	75	0	0	29	110	0	0	26	136	0	0	1	7	0	0	53	17	1	0	0	0	0	0	3	
0	0	0	0	70	52	0	0	49	5	0	0	114	82	2	1	145	22	0	0	18	9	1	1	27	2	0	0	76	24	0	1	0	0	0	0	83	20	0	0	41	3	0	0	145	42	0	1	145	19	0	0	35	5	0	2	38	3	0	1	121	8	0	0	0	0	0	0	86	5	0	0	35	1	0	3	145	16	0	3	145	2	0	1	40	3	0	9	39	2	0	5	130	1	0	1	0	0	0	2	71	1	0	0	32	0	0	10	145	1	0	4	145	1	0	3	33	0	0	19	27	1	0	12	101	0	0	2	
87	0	0	4	24	0	0	25	30	0	0	44	143	0	0	8	143	0	0	15	51	0	0	34	81	0	0	0	0	0	0	16	118	0	0	4	35	0	0	20	38	1	0	43	143	0	0	4	143	1	0	8	41	0	0	24	91	0	0	0	0	0	0	9	116	3	0	3	42	0	0	9	40	2	0	21	143	0	0	1	143	11	0	3	32	0	0	6	88	6	0	0	0	0	0	2	84	13	0	3	34	0	0	0	21	8	1	11	143	3	0	0	143	63	1	2	25	0	0	0	71	24	0	0	0	0	0	0	
109	0	0	11	40	0	0	25	57	0	0	41	115	0	0	12	139	1	0	16	42	0	0	35	53	1	0	1	1	0	0	12	139	1	0	13	37	0	0	21	64	2	0	59	139	0	0	8	139	2	0	13	29	0	0	34	47	1	0	0	2	0	0	7	139	1	0	6	41	0	0	10	73	1	0	30	139	0	0	4	139	1	0	4	22	0	0	18	38	1	0	1	2	0	0	3	139	4	0	2	35	0	0	4	59	2	0	5	139	1	0	2	139	7	0	1	16	0	0	5	27	2	0	1	1	0	0	0	
0	0	0	0	52	19	0	0	44	10	0	0	137	49	0	0	137	32	0	0	53	13	0	0	40	7	0	0	114	27	0	0	1	0	0	0	47	9	0	0	36	3	0	0	137	47	0	1	137	20	0	0	62	13	0	2	44	3	0	0	137	29	0	1	2	0	0	0	34	5	0	0	24	0	0	0	137	31	0	3	137	2	0	0	65	9	0	15	42	1	0	0	137	14	0	3	2	0	0	0	25	2	0	1	18	0	0	1	137	8	0	2	137	0	0	0	55	3	0	9	32	0	0	0	137	4	0	2	
50	7	0	0	156	43	0	1	162	40	0	0	11	4	0	1	57	10	0	0	0	0	0	3	3	1	0	0	0	0	0	1	56	5	0	0	162	32	0	0	162	19	0	0	28	5	0	1	95	5	0	0	0	0	0	7	1	0	0	1	0	0	0	2	58	6	0	1	162	16	0	0	162	21	0	0	39	3	0	0	106	12	0	0	0	0	0	1	2	1	0	0	0	0	0	1	51	5	0	5	162	1	0	0	162	3	0	1	35	1	0	6	92	1	0	0	0	0	0	6	2	0	0	0	0	0	0	2	
28	4	0	0	116	43	0	0	128	22	0	0	10	8	0	2	57	8	0	0	28	24	1	2	128	26	0	0	1	1	0	0	17	1	0	0	128	91	1	2	128	9	0	0	17	20	2	11	73	3	0	0	56	36	2	8	128	17	0	0	5	2	0	1	6	0	0	0	128	79	0	2	128	1	0	0	41	25	1	14	85	0	0	0	86	23	0	7	128	2	0	0	10	3	0	6	3	0	0	1	128	12	0	1	128	0	0	0	55	5	0	14	68	1	0	5	82	3	0	4	128	1	0	1	9	0	0	3	
23	0	0	36	142	0	0	6	142	0	0	15	62	0	0	37	125	0	0	0	0	0	0	24	28	0	0	1	2	0	0	4	28	1	0	39	142	0	0	3	142	2	0	11	52	0	0	21	142	1	0	0	0	0	0	13	34	0	0	3	9	0	0	3	27	3	1	19	142	0	0	1	142	23	1	4	43	0	0	5	139	14	0	0	0	0	0	1	36	1	0	4	22	0	0	2	13	6	1	9	142	2	0	0	142	80	1	3	37	0	0	0	115	48	0	0	0	0	0	0	30	3	0	1	24	0	0	0	
63	3	0	0	97	23	1	3	175	16	0	0	12	6	1	6	115	9	0	0	0	0	0	0	2	1	0	0	0	0	0	1	76	3	0	0	92	32	1	8	175	6	0	0	17	9	1	19	160	4	0	0	0	0	0	2	2	3	0	0	0	0	0	0	76	0	0	0	106	21	1	10	175	8	0	0	24	5	0	11	160	7	0	0	0	0	0	2	2	1	0	0	0	0	0	3	53	0	0	0	91	17	1	10	175	0	0	0	22	3	0	31	114	4	0	0	0	0	0	8	2	3	0	0	0	0	0	1	
105	23	0	1	59	5	0	0	54	8	0	1	135	12	0	0	135	15	0	0	21	2	0	0	35	4	0	0	0	0	0	1	135	19	0	5	88	1	0	0	83	8	0	4	135	3	0	0	135	3	0	1	32	1	0	3	51	0	0	0	0	0	0	4	135	2	0	1	88	5	0	14	84	1	0	4	135	7	0	7	135	0	0	1	30	1	0	9	49	2	0	0	0	0	0	1	115	0	0	5	61	1	0	9	62	0	0	8	135	1	0	6	135	0	0	1	19	0	0	20	31	0	0	0	0	0	0	3	
