0	12	2	0	78	25	0	0	59	30	0	1	143	45	0	0	143	74	0	0	3	1	0	0	53	11	0	0	0	0	0	0	21	97	5	7	65	7	0	0	60	8	1	9	143	27	0	1	143	29	0	0	14	1	0	2	93	4	0	0	0	0	0	1	40	121	25	25	26	13	2	0	50	10	16	68	143	1	2	26	143	3	0	1	9	0	0	56	94	1	0	0	0	0	0	7	4	22	18	7	1	74	44	3	16	2	12	21	7	5	53	103	116	0	0	0	0	0	3	112	54	0	0	0	0	0	0	12	
0	0	3	93	45	0	0	0	0	14	68	80	10	3	4	1	0	61	60	5	9	44	20	3	2	47	18	3	45	64	4	0	4	0	2	85	126	4	0	1	54	7	33	71	27	14	33	58	11	82	47	2	15	107	36	16	28	77	12	2	30	62	7	1	10	2	0	6	126	42	0	0	126	32	0	3	53	19	8	25	56	13	0	0	18	126	20	13	28	64	3	0	5	121	28	2	2	1	0	0	126	72	0	0	126	73	0	0	65	36	0	0	87	53	0	0	0	33	9	2	1	4	1	0	0	106	38	0	
70	19	1	19	51	5	0	2	122	42	2	15	41	2	0	3	63	17	2	51	34	0	0	1	24	0	1	109	88	0	0	14	57	5	1	18	73	20	4	38	122	22	10	21	48	9	0	20	60	13	16	122	48	0	0	6	58	0	0	94	52	0	0	105	56	18	2	0	62	56	4	18	45	50	39	16	48	73	24	3	10	14	43	122	10	3	35	87	59	0	0	17	4	0	3	122	18	13	1	0	7	42	35	8	2	2	2	0	7	56	105	15	2	0	2	2	0	4	109	122	16	0	0	0	0	0	6	122	
0	0	1	3	0	0	0	0	0	3	28	11	0	0	0	0	0	13	18	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	88	24	0	0	0	13	43	132	132	32	1	0	1	107	132	87	10	1	0	0	4	16	9	0	0	1	0	0	1	0	0	1	110	132	1	0	0	70	18	20	109	132	27	1	9	132	93	14	3	7	6	1	30	30	14	26	27	0	0	0	3	0	1	3	22	132	46	0	0	18	49	21	19	81	49	4	1	76	132	58	0	2	12	6	2	3	37	132	58	0	0	1	3	
13	54	78	15	2	7	9	5	21	90	44	16	33	3	0	0	114	143	11	5	6	0	0	0	27	17	0	0	0	0	0	0	31	25	3	3	92	37	24	29	72	47	9	55	65	4	1	7	143	55	2	17	15	0	0	18	84	8	0	0	0	0	0	4	23	2	0	1	143	48	4	22	73	9	1	10	93	32	3	24	143	48	0	2	18	6	0	24	76	17	0	0	0	0	0	4	5	6	1	1	109	60	0	1	17	35	12	5	62	27	0	1	143	139	1	0	14	12	1	1	48	117	0	0	0	0	0	0	
8	1	1	17	74	1	0	2	168	6	2	7	4	0	0	26	168	0	0	0	0	0	0	22	1	0	0	0	3	1	2	1	14	1	1	16	87	1	1	1	168	3	0	4	10	0	0	31	168	1	0	0	0	0	0	13	2	0	0	0	7	2	1	1	15	3	1	11	85	7	0	0	168	31	1	5	10	0	0	3	168	16	0	0	0	0	0	1	3	0	0	0	7	1	0	0	7	2	0	3	82	10	0	0	168	62	0	2	10	1	0	0	167	41	0	0	0	0	0	0	4	2	0	0	2	2	1	0	
0	0	17	95	10	0	0	0	2	21	112	90	2	0	4	6	25	112	77	1	0	0	6	10	20	25	1	0	0	0	0	2	11	0	4	102	112	6	0	6	86	13	24	45	19	2	44	110	55	37	11	0	0	0	112	112	36	8	0	0	0	0	4	31	14	1	0	3	112	90	1	4	112	103	3	0	20	25	4	27	33	100	87	1	0	0	20	20	1	34	70	0	0	0	2	4	1	0	1	0	47	112	0	0	15	42	6	1	18	112	3	1	5	49	106	8	7	16	5	1	40	82	86	4	6	8	2	6	
0	1	23	41	2	0	0	0	13	48	60	20	0	0	0	0	7	12	2	18	13	0	0	0	0	4	41	109	32	1	1	0	7	5	16	118	90	2	0	0	118	89	48	47	10	0	0	12	46	22	43	82	43	0	0	3	2	2	10	108	117	4	9	7	4	8	2	20	118	110	3	0	51	118	72	8	20	50	21	4	7	38	118	82	4	0	18	12	2	1	28	51	16	2	34	59	0	0	0	0	15	80	10	0	0	10	8	0	3	101	118	4	1	6	17	1	0	6	118	64	0	0	2	3	8	1	86	107	
40	45	5	14	30	42	1	3	141	47	8	12	24	38	2	7	141	61	0	0	0	0	6	25	7	2	0	0	0	0	8	9	66	26	0	0	114	65	0	2	141	27	0	0	40	50	4	7	141	54	0	0	1	2	1	4	27	3	0	0	0	0	0	3	80	3	0	3	141	23	0	16	139	3	0	0	26	50	8	42	141	5	0	0	2	5	2	48	31	1	0	0	0	0	0	4	75	0	0	30	118	2	0	30	107	0	0	0	31	12	1	54	141	0	0	0	2	1	0	71	13	2	0	0	0	0	0	3	
6	1	116	92	5	0	3	8	2	1	131	64	1	0	42	19	3	3	103	40	0	0	71	46	0	0	42	18	0	0	98	40	65	19	25	33	53	51	7	26	43	29	40	64	22	5	47	32	125	40	22	8	2	1	46	85	12	0	0	0	0	0	111	75	40	18	1	1	124	92	1	1	85	21	6	18	55	43	1	6	131	23	2	2	10	11	4	36	63	5	0	0	0	0	23	26	28	2	0	9	131	19	0	4	85	4	0	1	47	20	2	16	131	3	0	0	13	8	2	31	65	2	0	0	0	0	0	7	
25	21	2	9	45	14	0	2	124	50	0	0	19	7	0	1	80	19	1	11	1	0	0	0	0	0	0	101	30	0	0	0	71	5	0	13	53	9	0	29	124	23	7	4	33	6	0	21	90	17	48	124	1	0	0	4	2	0	11	124	13	0	1	37	35	3	1	16	77	12	4	57	64	83	54	22	36	4	14	17	12	21	102	120	0	0	36	68	1	0	10	46	0	0	33	124	3	0	0	3	39	42	68	24	2	7	5	3	11	14	124	81	1	1	4	2	0	0	124	124	0	0	0	0	0	0	53	108	
3	4	60	59	0	0	26	98	0	0	13	41	1	0	55	123	0	0	27	79	1	0	35	51	0	0	23	43	0	0	42	70	1	1	7	12	16	2	53	96	15	6	32	124	69	11	7	22	124	14	34	54	4	2	15	124	15	0	1	2	0	0	59	124	3	56	102	30	18	3	3	2	32	34	13	23	124	79	4	8	124	11	1	3	14	20	5	54	71	1	0	0	0	0	2	23	27	72	30	16	37	39	7	3	46	69	16	16	25	9	3	46	124	0	0	2	7	4	1	124	33	0	0	0	0	0	0	15	
0	15	79	5	22	35	0	0	27	29	16	15	109	79	0	0	126	92	0	1	11	4	0	0	69	22	0	0	0	0	0	0	1	48	126	5	3	2	10	2	23	28	85	74	50	16	12	5	126	47	4	13	10	2	3	14	126	13	0	0	0	0	0	2	2	33	19	4	3	90	47	3	38	54	10	6	2	30	55	34	126	5	1	1	0	3	24	118	102	0	0	0	0	0	0	28	6	9	1	0	0	126	86	2	30	20	0	0	0	64	126	67	55	2	0	0	0	0	33	126	22	0	0	0	0	0	0	34	
7	20	66	3	1	3	9	19	2	42	30	3	1	40	29	1	0	5	26	28	2	20	101	1	0	8	51	5	0	16	80	0	10	24	67	41	77	40	10	2	109	118	42	24	15	0	0	9	18	17	42	117	76	2	2	22	21	23	72	15	4	2	42	85	21	1	1	38	118	104	39	19	118	23	14	22	11	8	50	54	16	4	8	39	49	6	47	118	26	0	0	1	2	2	42	118	1	0	0	0	8	116	94	3	4	2	1	0	0	22	118	48	1	0	1	0	0	0	88	118	2	0	0	0	0	0	6	48	
0	0	1	49	8	0	0	0	0	0	54	116	7	2	1	1	5	28	116	80	20	6	1	1	51	116	71	3	2	0	0	0	0	1	1	116	99	0	0	0	46	10	9	116	51	13	7	19	32	8	13	19	116	85	16	16	116	89	32	3	12	9	13	18	2	1	29	116	114	3	9	4	116	22	3	34	50	9	17	56	39	2	1	0	27	112	67	22	12	11	4	2	4	20	115	48	0	0	28	30	7	4	60	30	15	0	35	23	4	2	48	73	7	8	90	33	0	5	10	14	0	36	49	5	9	3	15	2	
2	25	71	6	1	10	68	47	6	122	62	8	10	31	21	2	48	122	9	1	2	1	0	0	7	7	0	0	0	0	0	0	0	0	37	114	40	10	39	23	22	33	122	100	22	28	36	14	122	122	18	11	3	1	7	37	46	10	0	0	0	0	0	3	8	1	5	38	107	86	11	16	74	16	20	16	10	29	122	117	122	9	3	1	0	2	80	122	24	0	0	0	0	0	0	15	5	13	10	2	34	69	1	1	100	90	0	0	22	48	9	16	52	74	0	0	0	0	10	25	1	2	0	0	0	0	0	2	
0	0	14	12	0	0	0	0	0	6	63	9	0	0	0	0	0	19	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	77	129	6	2	4	3	8	50	129	89	26	11	6	3	92	129	110	4	3	0	0	5	15	24	36	22	0	0	0	0	36	3	7	112	40	12	14	48	42	16	18	20	129	69	20	30	129	109	80	10	14	6	9	42	14	17	129	75	0	0	21	17	106	39	2	14	33	10	2	17	24	8	0	0	50	122	57	11	15	21	17	1	3	20	116	76	1	1	19	20	3	0	60	47	
0	47	72	0	0	1	0	0	0	8	91	1	0	0	1	0	2	25	33	0	0	0	0	1	1	4	0	0	0	0	0	1	0	92	154	1	0	11	14	0	9	64	154	5	1	11	12	1	121	154	109	0	0	1	1	2	32	23	0	0	0	0	0	0	15	18	40	7	2	37	43	8	55	25	41	8	20	70	57	27	154	45	8	1	5	14	6	70	74	5	0	0	0	0	0	9	11	7	4	2	17	152	96	11	65	6	1	15	64	25	21	30	154	0	0	2	7	1	0	84	35	0	0	0	0	0	0	11	
8	4	6	131	127	10	10	8	55	10	2	27	45	8	9	17	162	4	0	6	10	0	0	60	58	1	0	1	0	0	0	18	2	9	59	35	34	23	53	11	53	10	17	62	69	24	48	28	162	30	1	7	11	1	8	45	78	6	0	0	1	1	0	3	0	3	15	2	0	49	162	0	9	1	6	16	8	41	162	54	112	3	0	1	1	1	115	162	32	1	0	0	0	1	2	26	0	0	0	0	0	9	57	0	0	0	0	0	0	4	90	7	0	0	0	0	0	0	32	25	0	1	0	0	0	0	1	4	
1	30	40	10	9	50	49	6	56	131	9	3	26	52	4	0	93	131	0	0	0	0	0	0	7	4	0	0	0	0	0	1	2	42	28	14	59	82	36	1	81	55	12	27	82	19	0	3	131	104	1	1	3	0	0	6	30	9	0	0	0	0	0	1	23	5	12	131	99	28	8	7	97	4	1	20	82	11	2	42	131	8	0	0	4	1	0	102	29	2	0	0	0	0	0	9	29	2	12	68	16	0	4	54	106	0	0	30	31	0	1	121	131	0	0	0	0	0	0	120	4	0	1	3	0	0	0	4	
0	1	92	48	0	0	0	0	1	61	132	12	0	0	0	0	9	83	17	0	0	0	0	0	1	3	0	7	4	0	0	0	11	32	126	97	2	2	2	1	34	104	108	70	16	0	0	1	132	132	21	6	1	0	0	4	21	10	1	51	20	0	0	0	23	16	10	19	26	52	36	13	109	23	7	33	68	5	2	7	132	28	3	14	7	1	0	25	27	4	3	132	46	0	0	2	2	4	1	0	93	82	8	9	54	17	2	1	32	22	6	6	132	83	34	34	4	1	2	5	5	10	26	128	20	0	0	1	
23	5	24	2	0	0	32	50	7	8	43	2	0	13	7	4	0	12	12	5	2	14	54	5	0	1	30	41	7	0	36	8	0	1	118	20	3	18	58	3	9	51	118	36	25	26	9	0	65	118	45	10	23	1	0	1	13	6	21	63	118	7	1	8	0	0	4	23	86	57	118	3	53	14	9	93	118	59	18	18	118	50	22	33	16	1	1	35	21	3	8	53	89	7	7	70	0	0	0	6	69	77	7	0	20	3	0	16	57	118	118	17	35	17	22	10	0	8	118	63	3	0	6	12	2	0	47	118	
33	31	28	36	20	7	3	3	135	73	16	26	13	0	0	31	103	19	1	53	10	0	0	12	0	0	4	135	18	0	0	0	26	11	3	8	70	25	5	6	135	31	9	13	17	4	4	51	80	17	21	135	27	0	0	10	3	1	13	135	16	0	0	9	12	15	2	0	77	86	3	2	96	107	52	15	2	4	5	10	17	35	85	135	4	0	4	11	34	3	10	46	2	0	0	71	1	4	1	0	38	135	16	0	18	29	11	0	2	68	56	7	15	11	32	20	1	3	41	46	56	0	2	7	0	0	3	125	
0	1	1	25	100	74	2	0	11	10	4	8	36	60	35	10	28	8	15	42	48	16	32	33	28	36	34	24	9	8	24	56	4	5	16	115	115	24	4	7	95	49	22	36	30	10	13	25	59	9	2	18	115	40	12	45	111	22	0	3	7	28	57	115	2	0	1	13	86	115	35	9	39	35	27	4	7	79	68	28	43	46	14	2	54	51	11	6	115	115	0	0	14	13	4	5	0	0	0	0	2	76	34	0	2	1	1	0	19	115	104	1	8	6	1	1	66	80	16	3	96	68	1	1	34	8	0	0	
15	1	0	0	121	40	0	1	84	19	3	2	35	11	1	6	82	121	35	2	5	2	0	0	4	74	17	0	0	0	1	0	8	27	13	43	121	39	0	0	90	27	5	19	73	35	5	5	12	114	42	27	29	46	16	3	73	121	23	5	1	0	0	2	16	25	83	121	50	7	6	23	121	21	17	43	40	5	2	57	20	10	13	52	96	33	33	43	121	40	9	8	2	2	28	121	12	5	8	20	29	31	51	33	33	40	42	28	24	7	6	27	78	40	12	3	13	10	13	34	89	14	0	0	0	0	12	87	
