0	0	15	118	0	0	3	32	2	0	7	109	2	1	2	54	30	0	7	121	2	1	2	43	69	0	1	10	0	0	0	121	3	2	30	104	0	0	5	38	23	8	20	97	5	7	23	22	104	6	2	20	5	20	42	44	121	16	0	0	0	0	0	63	8	4	21	72	1	8	75	25	46	37	26	8	1	22	56	14	83	13	31	12	4	8	19	72	121	7	0	0	0	0	0	69	0	0	0	1	0	26	121	85	1	2	3	0	0	92	121	13	14	1	3	0	0	5	121	121	25	0	0	0	0	0	5	82	
0	93	121	5	0	0	0	0	0	9	121	65	0	0	0	0	0	67	121	15	0	0	0	0	7	92	28	0	0	0	0	0	2	54	105	3	1	61	18	1	42	27	121	31	2	10	7	10	21	62	75	18	32	20	4	5	121	121	13	1	4	1	0	7	1	32	15	0	1	107	30	1	28	23	19	7	5	94	24	5	48	18	41	47	24	22	1	6	121	37	2	2	3	0	0	39	0	28	9	0	0	106	25	0	0	46	10	1	3	105	10	0	21	22	5	5	5	121	9	1	78	121	0	0	0	16	1	2	
0	60	136	5	0	0	0	0	0	50	137	4	0	0	0	0	2	61	23	0	0	0	0	0	1	3	0	0	0	0	0	0	15	74	137	4	2	14	2	3	23	136	137	11	8	1	0	1	136	137	28	1	0	0	0	2	28	17	0	0	0	0	0	0	16	11	12	6	13	76	8	5	97	26	35	32	18	9	0	18	137	42	2	1	1	0	0	79	53	4	0	0	0	0	0	9	0	8	2	2	23	83	0	0	92	32	5	4	21	77	3	7	137	137	0	0	0	2	0	23	28	29	0	0	0	0	0	2	
19	0	0	22	108	0	0	2	133	0	0	0	2	0	0	39	127	1	2	18	0	0	0	18	1	0	1	133	9	0	0	0	38	1	0	20	106	0	0	4	133	23	10	4	1	0	0	32	88	17	54	133	0	0	0	8	1	0	15	133	2	0	1	32	28	7	0	19	70	0	1	4	125	100	45	10	0	0	3	24	12	23	84	110	0	0	17	59	0	0	9	59	0	0	12	80	2	1	1	8	15	4	53	41	11	11	14	8	0	0	33	126	2	2	23	44	0	0	23	79	0	0	8	34	0	0	17	118	
20	0	0	28	160	0	0	4	160	0	0	1	5	0	0	43	102	2	1	0	0	0	0	14	4	1	0	0	1	0	1	4	38	1	0	20	160	0	0	4	160	3	0	0	3	0	0	24	108	4	1	0	0	0	0	9	11	1	0	0	0	0	0	4	37	6	0	10	160	1	0	0	160	28	0	1	2	0	0	1	114	5	0	0	0	0	0	10	4	0	0	0	0	0	0	5	21	4	0	1	154	10	0	0	160	44	0	0	3	0	0	0	110	15	0	0	0	0	0	1	2	1	0	0	0	0	0	0	
1	0	0	48	102	0	0	1	21	0	0	39	110	1	0	14	129	0	0	14	43	0	0	61	106	0	0	0	0	0	0	29	4	0	0	115	104	0	0	2	39	2	1	91	81	1	1	10	129	23	1	23	19	0	0	74	78	9	0	0	0	0	0	22	5	0	1	123	57	0	0	5	27	15	7	71	47	3	13	16	129	105	4	5	3	1	9	22	99	46	0	0	0	0	0	4	3	0	1	83	28	1	6	26	11	21	10	30	9	1	95	75	102	16	7	2	0	0	60	129	74	4	0	0	0	0	1	42	
0	0	31	138	0	0	7	65	3	0	26	138	0	0	0	9	18	0	3	33	0	0	0	138	29	0	0	0	0	0	0	138	1	0	25	110	1	9	46	19	43	2	5	22	1	45	36	16	138	12	0	0	0	2	2	138	41	4	0	0	0	0	0	138	32	6	7	4	1	10	50	49	28	3	5	10	34	91	43	7	138	62	0	2	10	12	4	19	95	18	0	0	0	0	0	6	20	28	64	5	0	2	1	2	18	2	54	42	21	3	0	21	138	4	1	7	7	1	0	103	67	1	0	0	0	0	0	21	
12	0	0	44	156	0	0	2	156	0	0	2	8	0	0	43	108	1	0	0	0	0	0	24	7	1	0	0	0	0	0	5	26	1	0	31	156	0	0	0	156	2	0	2	4	0	0	20	126	0	0	0	0	0	0	20	3	0	0	0	0	0	0	6	29	1	0	8	156	2	0	0	156	9	0	0	3	0	0	3	135	3	0	0	0	0	0	4	1	1	1	0	0	0	0	0	16	2	0	0	153	9	0	0	156	29	0	0	3	0	0	0	112	11	0	0	0	0	0	0	1	1	1	0	0	0	0	0	
13	6	0	1	18	1	0	0	157	25	0	0	0	0	0	1	169	42	0	0	0	0	0	1	35	3	0	0	0	0	0	4	19	4	0	2	24	1	0	0	169	16	0	0	0	0	0	1	169	24	0	0	0	0	0	3	53	9	0	0	0	0	0	1	15	3	0	2	18	0	0	0	167	24	0	0	0	0	0	3	169	95	2	0	0	0	0	9	40	38	9	0	0	0	0	1	5	3	1	3	8	0	0	1	29	55	16	6	1	1	0	0	61	169	28	0	0	0	0	1	3	169	88	0	0	0	0	0	
1	0	29	153	0	0	1	12	8	0	8	73	0	0	0	80	33	0	0	2	0	0	0	153	21	0	0	0	0	0	0	153	22	1	10	42	1	20	16	10	141	2	1	2	0	1	1	153	43	1	0	0	0	0	0	153	3	0	0	0	0	0	1	41	24	1	1	2	16	88	48	8	153	54	0	0	6	14	5	45	128	25	0	0	0	0	0	28	3	0	0	0	0	0	0	1	9	1	30	32	28	12	2	4	153	14	1	8	13	3	0	61	121	6	0	0	0	0	0	23	3	0	0	0	0	0	0	0	
28	1	0	27	110	0	0	1	158	1	0	0	1	0	0	25	142	0	0	0	0	0	0	16	2	0	0	0	0	0	0	1	46	5	0	35	85	0	0	3	158	39	0	0	0	0	0	41	134	33	1	0	0	0	0	13	1	4	0	0	0	0	0	0	17	15	1	20	38	1	25	10	149	158	7	0	0	2	25	8	47	158	19	0	0	0	0	1	12	42	0	0	0	0	0	0	13	1	0	3	6	2	52	69	8	40	2	5	16	44	68	13	105	158	4	2	11	12	1	0	84	72	0	0	0	0	0	0	
0	1	50	46	0	0	46	58	1	1	110	31	0	0	78	46	0	4	137	18	0	2	101	10	0	20	101	0	0	14	80	0	10	2	70	105	1	0	4	9	92	6	87	24	0	0	42	111	15	1	50	7	0	8	142	71	0	10	40	0	0	46	142	0	26	2	2	16	12	16	1	1	142	28	0	0	0	0	5	37	107	11	0	0	0	3	56	29	0	0	0	0	0	16	69	0	13	2	0	0	62	22	1	0	142	34	0	0	0	0	0	0	123	16	0	0	0	0	0	0	1	0	0	0	0	0	0	1	
59	124	6	0	2	21	22	5	31	124	17	9	14	17	1	0	65	124	2	1	0	0	0	0	5	5	0	0	0	0	0	0	30	40	8	1	2	80	105	33	39	76	78	23	20	85	18	4	124	124	13	3	1	3	1	11	32	8	0	0	0	0	0	1	8	16	112	28	9	35	28	35	33	4	28	61	62	92	21	81	124	9	1	1	4	7	4	124	24	1	0	0	0	0	0	5	1	8	66	8	1	30	102	66	4	1	14	14	1	0	98	124	16	0	0	0	0	0	13	107	1	0	0	0	0	0	0	1	
1	2	2	1	0	1	1	0	93	72	1	0	0	0	0	0	141	83	0	1	83	18	0	0	11	2	0	0	141	34	0	0	0	1	2	2	1	1	0	0	107	16	0	0	0	0	0	2	141	47	0	1	79	7	0	3	14	3	0	1	141	22	0	0	1	0	1	1	0	10	7	1	109	1	0	0	0	0	0	15	141	4	0	2	77	3	0	41	13	0	0	11	141	5	0	2	1	0	0	2	42	73	15	0	101	0	0	0	4	2	0	50	141	0	0	11	81	1	0	73	7	0	0	27	141	0	0	1	
7	2	0	0	103	21	0	0	138	32	0	0	1	0	0	0	151	51	0	0	0	0	0	0	16	6	0	0	0	0	0	0	7	0	0	0	151	21	0	1	151	11	0	0	3	1	0	3	151	26	0	0	0	0	0	2	34	2	0	0	0	0	0	2	5	0	0	0	151	12	0	1	151	1	0	0	5	1	0	16	151	2	0	0	0	0	0	24	36	2	0	0	0	0	0	2	5	0	0	12	143	2	0	1	140	0	0	0	4	0	0	11	151	0	0	0	0	0	0	22	23	1	0	0	0	0	0	3	
