13.023194	85.828125	
25.940424	115.080139	
25.940424	115.080139	
26.430798	68.541496	
26.430798	68.541496	
26.671307	56.214005	
27.959921	121.655861	
28.536022	114.243477	
30.572634	132.185883	
33.462788	53.419750	
35.702873	84.147827	
41.828743	96.924774	
41.828743	96.924774	
41.839401	108.085953	
41.839401	108.085953	
43.441669	101.652161	
43.441669	101.652161	
43.661789	46.113617	
43.663925	141.220428	
43.695202	78.725380	
45.839230	105.162453	
47.484112	40.807934	
47.628574	86.946838	
48.013077	78.054878	
48.013077	78.054878	
48.545578	62.150635	
49.472961	72.602577	
50.476254	41.223797	
52.104668	42.102947	
52.137104	74.708412	
52.851414	43.372486	
56.809841	72.819260	
58.258095	72.167252	
58.848137	49.466969	
59.793728	60.969654	
61.240318	81.858673	
62.867447	72.539040	
62.879097	109.853485	
63.743565	102.978836	
64.454880	57.039841	
64.454880	57.039841	
65.967636	68.336723	
70.141846	104.651543	
70.442909	29.286728	
70.774254	100.832161	
71.361626	110.257782	
71.895447	26.801903	
73.424789	89.970596	
73.476288	92.405342	
73.476288	92.405342	
73.566246	88.587677	
73.566246	88.587677	
73.681625	69.974426	
77.285431	100.384064	
77.285431	100.384064	
78.238159	116.786156	
79.779480	104.526779	
80.369293	85.949074	
80.849991	50.337914	
80.849991	50.337914	
81.586655	90.073112	
81.999557	154.600830	
82.469627	84.114769	
82.469627	84.114769	
82.469627	84.114769	
82.733078	103.580276	
82.887909	96.423279	
83.406639	92.761955	
83.406639	92.761955	
83.863693	56.282906	
84.480164	152.287125	
85.936432	82.212967	
86.155266	155.449844	
86.817444	58.979492	
86.817444	58.979492	
87.032272	53.577740	
87.136719	65.423828	
87.339088	102.051109	
87.339088	102.051109	
87.965958	47.360439	
87.965958	47.360439	
88.996506	38.920311	
89.072952	87.400253	
89.072952	87.400253	
89.830292	74.037956	
90.089348	61.729195	
90.421333	60.495449	
90.421333	60.495449	
90.716797	129.648712	
90.857574	22.982124	
91.490585	25.506744	
91.646225	31.383913	
92.089447	137.826309	
92.350754	42.857101	
93.174171	36.520969	
93.211174	108.413826	
