24.678942	143.624863	
27.504827	145.044235	
27.504827	145.044235	
29.076540	146.241440	
33.151478	149.136505	
37.609581	180.417435	
50.500065	155.045486	
50.500065	155.045486	
80.193336	129.350754	
85.130310	132.977997	
85.807877	104.982628	
86.469574	131.093857	
87.380280	101.378815	
87.717438	119.084625	
87.717438	119.084625	
89.448898	102.811653	
89.448898	102.811653	
90.447578	130.576004	
90.447578	130.576004	
91.507469	112.804108	
92.853302	101.957848	
94.725677	112.619865	
95.527718	107.416107	
100.600792	126.095375	
100.600792	126.095375	
102.349564	29.544508	
103.544312	26.688095	
105.043770	40.166065	
105.043770	40.166065	
105.055412	28.200085	
107.407883	146.826569	
107.565956	34.399998	
111.651337	30.342449	
112.027908	130.090561	
112.567947	117.831078	
113.514404	135.497940	
114.133087	30.821623	
115.984818	137.462021	
117.558876	129.294678	
121.922890	110.493935	
121.922890	110.493935	
123.167740	133.373062	
123.319611	126.210121	
124.585396	142.241196	
125.069099	62.015900	
127.062851	70.843697	
127.518814	60.612480	
127.767303	106.419632	
128.427963	125.486679	
128.629990	119.462242	
130.516357	57.432369	
131.243454	105.511078	
131.635315	127.035873	
132.348160	56.860451	
134.143829	130.230545	
134.143829	130.230545	
134.475250	109.369911	
134.475250	109.369911	
134.871231	89.163033	
135.205750	102.906311	
139.079453	126.927956	
139.079453	126.927956	
139.193024	53.847393	
139.193024	53.847393	
141.271957	107.794273	
141.271957	107.794273	
141.271957	107.794273	
141.327225	79.695930	
141.327225	79.695930	
141.327728	108.864288	
143.766876	80.835472	
144.804535	39.929211	
144.804535	39.929211	
145.110092	79.155289	
147.828735	67.680809	
147.990845	52.516739	
147.990845	52.516739	
147.990845	52.516739	
149.576981	39.082088	
149.576981	39.082088	
150.690811	116.119759	
150.690811	116.119759	
153.032059	63.304043	
153.032059	63.304043	
153.309662	62.732056	
153.309662	62.732056	
154.481018	191.933685	
158.728470	167.341629	
159.013504	133.458054	
159.696503	124.001015	
159.822739	167.778564	
159.822739	167.778564	
161.845673	103.991104	
161.845673	103.991104	
163.931305	101.732483	
163.931305	101.732483	
163.931305	101.732483	
164.359375	131.016678	
165.648178	128.135422	
166.399811	100.544800	
167.548691	163.830704	
167.548691	163.830704	
168.776749	133.641418	
168.928864	124.146614	
168.928864	124.146614	
169.410172	115.409111	
170.981537	97.627022	
170.981537	97.627022	
171.534119	128.292801	
171.534119	128.292801	
172.289642	28.530981	
172.546005	124.986107	
175.028809	34.274670	
175.368362	150.096176	
175.368362	150.096176	
176.875381	192.165543	
177.707214	176.605331	
180.353561	32.918728	
180.353561	32.918728	
180.484085	49.725937	
183.805878	31.853989	
183.875671	41.984474	
183.910339	185.403107	
183.941254	182.939484	
183.941254	182.939484	
184.555374	178.291580	
186.698654	179.348145	
187.287918	167.600540	
24.678942	143.624863	
27.504827	145.044235	
27.504827	145.044235	
29.076540	146.241440	
33.151478	149.136505	
37.609581	180.417435	
50.500065	155.045486	
50.500065	155.045486	
80.193336	129.350754	
85.130310	132.977997	
85.807877	104.982628	
86.469574	131.093857	
87.380280	101.378815	
87.717438	119.084625	
87.717438	119.084625	
89.448898	102.811653	
89.448898	102.811653	
90.447578	130.576004	
90.447578	130.576004	
91.507469	112.804108	
92.853302	101.957848	
94.725677	112.619865	
95.527718	107.416107	
100.600792	126.095375	
100.600792	126.095375	
102.349564	29.544508	
103.544312	26.688095	
105.043770	40.166065	
105.043770	40.166065	
105.055412	28.200085	
107.407883	146.826569	
107.565956	34.399998	
111.651337	30.342449	
112.027908	130.090561	
112.567947	117.831078	
113.514404	135.497940	
114.133087	30.821623	
115.984818	137.462021	
117.558876	129.294678	
121.922890	110.493935	
121.922890	110.493935	
123.167740	133.373062	
123.319611	126.210121	
124.585396	142.241196	
125.069099	62.015900	
127.062851	70.843697	
127.518814	60.612480	
127.767303	106.419632	
128.427963	125.486679	
128.629990	119.462242	
130.516357	57.432369	
131.243454	105.511078	
131.635315	127.035873	
132.348160	56.860451	
134.143829	130.230545	
134.143829	130.230545	
134.475250	109.369911	
134.475250	109.369911	
134.871231	89.163033	
135.205750	102.906311	
139.079453	126.927956	
139.079453	126.927956	
139.193024	53.847393	
139.193024	53.847393	
141.271957	107.794273	
141.271957	107.794273	
141.271957	107.794273	
141.327225	79.695930	
141.327225	79.695930	
141.327728	108.864288	
143.766876	80.835472	
144.804535	39.929211	
144.804535	39.929211	
145.110092	79.155289	
147.828735	67.680809	
147.990845	52.516739	
147.990845	52.516739	
147.990845	52.516739	
149.576981	39.082088	
149.576981	39.082088	
150.690811	116.119759	
150.690811	116.119759	
153.032059	63.304043	
153.032059	63.304043	
153.309662	62.732056	
153.309662	62.732056	
154.481018	191.933685	
158.728470	167.341629	
159.013504	133.458054	
159.696503	124.001015	
